id,track,artist,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id
67472,Over The Hill,Monika,6.303988764044944,4.382191011235956,5.403595505617977,8fe1dc1f-419f-46b2-8318-d8d8f4a13ca8,6ecSFHjlfmgfyNNJeXxJhY
67473,I'm Blue (The Gong-Gong Song),The Ikettes,7.24,4.24,6.89,8883e60e-867e-4203-a104-cc7f58ed6764,
67474,A Tree in the Meadow,Margaret Whiting,5.494571428571429,3.7780000000000005,5.277714285714286,2bbed012-b415-4514-8f0a-c25bb05cd656,4RKMHiQ1sQCJVcPEbqcXR2
67475,Happy Times,Danny Kaye,6.27,2.95,6.73,77808e37-3f0f-44a7-aa71-fda4b1e755d6,
67476,Words Fail You,Kris Delmhorst,6.363999999999999,3.658,5.942,e1219ce2-deb2-4ff1-8f23-22348a21b5e0,4pZPw6Bfulf53rcsvoZLn2
67477,Wonderful Copenhagen,Danny Kaye,6.27,2.95,6.73,d733feed-6f8f-41b5-b8a7-7112cf6115e4,6esz6IftGfYahNch2ZJGtu
67478,Child In The Tree,The Young Gods,6.036666666666667,3.0033333333333334,6.426666666666667,751c2f04-64c2-40e1-b656-dfce1cda573a,2r8OXJmGC9PR1IeuiEGM08
67479,センチメンタル,Syrup16g,6.983333333333333,3.7066666666666666,6.55,e3403905-f49f-47b3-99cc-db380aa55508,2sB8WsqbNsokeZZ2zJqFkO
67480,Yunu Yucu Ninu,Lila Downs,6.27,2.95,6.73,249380a8-0019-4a6c-98be-47222248b3b1,6JM30IuaEvRmnkSsatFV0R
67481,In All Conscience,Epica,6.27,2.95,6.73,,
67482,The milionaire waltz,Queen,7.293333333333334,4.4766666666666675,6.366666666666666,,
67483,If Someone Would Know,Ms. John Soda,4.9603550295857985,3.056153846153846,5.037721893491124,e77c9059-8f5a-473d-b1f8-d3ceee870fc7,31y58HPUSvWfrE9E5NfmXo
67484,Miss you,coldrain,5.086666666666667,2.703333333333333,6.003333333333333,5a0788ee-84be-4d9e-a7af-890fc495f60e,3mmlIecWM6fvNhmL4blJ3y
67485,Automatic,Yuck,7.135,4.155,6.325,cf8380ea-ba50-4cfb-a855-a654a72be5c7,0t3Y3cM7k9WaZuj8QBLjf5
67486,花の水鉄砲,くるり,6.27,2.95,6.73,f63d895a-559c-4e86-a763-505efbcb84ae,
67487,Que nem maré,Jorge Vercilo,6.544999999999999,3.1900000000000004,6.585000000000001,ba49ffa5-741a-489a-ad52-510a019f1bea,533Y1y4YHiIH2esLmJMywZ
67488,I Miss You (Photek mix),Björk,6.27,2.95,6.73,c7750833-0040-4858-8371-8ba88b030f01,
67489,指輪,ELLEGARDEN,4.185,3.22,5.285,90ea0acc-a33c-4a93-804c-0c47e3248a03,1IUTnYfqQyWSfIIlaatvmu
67490,I Just Grew Tired,Black,4.975502958579882,3.1836686390532547,5.246627218934911,a08e52ae-39b5-4bf2-9ef0-e6f072f88dae,2Wg0w7MQ2YRlP85LnasiWN
67491,Седая ночь,ЛАСКОВЫЙ МАЙ,6.27,2.95,6.73,6fe4f374-fa47-448f-bdb7-04e92800b970,
67492,It's Got To Be Jean,New Buffalo,6.147037037037037,3.3235555555555556,6.143111111111112,f03a1e00-c33b-4a6b-910b-b15d7921a614,
67493,サヨナラColor,SUPER BUTTER DOG,6.27,2.95,6.73,5d2f2b4c-b628-4ba9-ac3f-1f3ad0167296,
67494,Kissed By A Rose,Seal,6.7214285714285715,4.348571428571429,6.344285714285714,,
67495,Superstar (Album Edit),くるり,6.27,2.95,6.73,,
67496,Drip Drop,Vanessa Hudgens,5.496666666666666,4.246666666666666,5.476666666666667,,
67497,This Land Is Your Land,Bob Dylan,6.27,2.95,6.73,725939ae-c67c-4f2d-b645-2eccc68f5837,75noWD1FYMFBKeUnxCy4NB
67498,まばたき,フジファブリック,6.27,2.95,6.73,5d1868bc-8dd6-4cf1-a35f-c718fb96b859,
67499,Wildflowers,Tom Petty and The Heartbreakers,5.166666666666667,3.16,5.556666666666667,51cce980-d685-4cc1-9c32-172d6ba88781,2DWR59AkJXeX8cJEgOFJja
67500,If This Is Goodbye,Mark Knopfler And Emmylou Harris,6.27,2.95,6.73,,
67501,"Full Moon, Dirty Hearts",INXS,6.27,2.95,6.73,856d8e9d-4068-47f8-aa3a-51e27eab1b78,1LiWMKgHaHFRfBD0PMxjFC
67502,Dreams,Kenny Chesney,6.27,2.95,6.73,df90c154-b60d-4c0a-91bc-3bc4cc8545b7,2OWwEYsqhMtrEO2jDo3c8d
67503,Pablos Blues,Gare du Nord,6.27,2.95,6.73,,1uUyQth3KaMIWCpbsRWobr
67504,Robin Sparrow,Seabear,6.27,2.95,6.73,f23b02e3-6dd7-463d-abac-33189b2aafe4,
67505,Let's Get It On,Matthew Good Band,6.27,2.95,6.73,,2JMpEtQ9VXUJCMS98AnyYP
67506,The Fact,B2ST,7.095,3.715,6.767500000000001,,
67507,'Cause We've Ended As Lovers,Jeff Beck,4.376666666666667,3.39,5.87,8c9f46a5-caac-4aa5-bd7b-1451696b895d,4zoQ3EqopTIGmK2c2rPV5t
67508,Szyby,Edyta Górniak,5.735555555555555,3.462074074074074,4.837185185185185,2c0a615f-70fa-4751-9566-97b8c80fd861,0lkV1htRuGceeNOBJfYG7O
67509,Someday the Sun Won't Shine for You,Jethro Tull,3.6816666666666666,3.48,5.388333333333334,ed5083dd-cb68-4056-9a08-c67bffd19d16,
67510,I've Heard That Song Before,Helen Forrest,6.94,4.035,6.590000000000001,ff155f6b-bba8-497a-8221-6c1e85cc1714,
67511,Such a Shame,Anita Lipnicka & John Porter,3.135,1.475,3.365,bc001139-4e2f-4398-9cfa-6c70e3e7af44,
67512,Un homme et une femme,Nicole Croisille,6.27,2.95,6.73,fb6faa9c-a6af-4b65-996e-4e948a698cfa,41GeHFz9Rga2ZigTfd7UPh
67513,J'en déduis que je t'aime,Charles Aznavour,6.27,2.95,6.73,1de946a3-a53a-40b6-badd-3d35b84f1a7f,
67514,Crazy She Calls Me,Chet Baker,6.59,3.0633333333333335,6.723333333333334,35cf9495-7a50-44f1-b6d9-436cb2fb7049,6lr2cGwSrXEOIVANaAaeNZ
67515,When October Goes,Barry Manilow,7.163333333333333,4.3966666666666665,6.543333333333333,738e1105-e0f2-45d0-8049-4c5cba2d160f,6UUmDgyqUIJSgcta39HsJ4
67516,Segredo,Sandy Leah,6.496190476190475,3.3957142857142864,6.474285714285715,,3xDk9cHrwB8WMAlmG09BuY
67517,The Man,Paul McCartney,6.27,2.95,6.73,cadaf772-110b-44d9-b714-610f3a235864,2J9g2WaTQvY4BawKs7ybwg
67518,Diane,Gravenhurst,4.718571428571429,2.08,4.7942857142857145,de861a1f-ba31-4847-8935-2991a8d70455,3hoyGJJIIgK3cYK7k0hQfI
67519,Good Times Gonna Come,Aqualung,6.197941176470587,3.7273529411764703,6.10125,25bd368b-abf8-4132-bbdd-7d07e1a62a73,4Pb8B4tYKgeiXE5Q3OOarr
67520,The Palm Of Your Wave,Bibio,4.8933333333333335,2.723333333333333,4.306666666666667,2d80a071-ca79-4c3e-a3b7-ec039c6d10bc,30V8POZI6pXOOfR30WDLDc
67521,In the Summertime,The Rural Alberta Advantage,1.455,2.43,1.775,e85cb29c-c853-489a-a950-a7d0e45868a4,1jRsaASyxnFtWPjSxWbJNy
67522,The Mic,MF DOOM,1.8700000000000003,2.065,1.98,,0Gja6nrmHk2jrt4SIzAEaH
67523,New York I Love You,LCD Soundsystem,1.3930693069306932,2.315148514851485,2.547326732673267,,5rAff9XfcWx7rguN3t0fkW
67524,Tied My Hands,Seether,3.0166666666666666,2.8533333333333335,3.0899999999999994,74bca6d0-6957-4a35-8065-217c1578e093,5Lramu50IPKNbCiXpeuxhW
67525,My Life,50 Cent,1.855,2.5,2.13,,2GoOioZVtOF1iMYfnzkreg
67526,Talking In Code,Margot & the Nuclear So and So's,4.5442857142857145,3.4957142857142856,4.644285714285715,c92e790e-a370-46ba-9a13-4d0cbd767645,7jTzPSDHVnxzDYhq4veP1M
67527,Waste,Phish,5.705566502463054,3.029162561576355,5.780246305418719,2549a4d3-450d-41a9-8bc0-5765f348d936,6dKntZwVJx0QLX6IM19gC7
67528,Poltergeist,Banks,4.611242603550297,3.4099999999999997,3.9259763313609466,,64IwYiWPmqjy4ALyzSkSN7
67529,The Longest Winter,Pedro the Lion,5.124624277456649,3.200057803468208,5.231040462427746,cffcf63a-2a33-4e8c-80f0-903d7f23f85c,0wcpy03RF9xaTnQlRSKAMi
67530,Ballgame,Kevin Devine,4.063529411764706,4.015882352941176,4.421176470588235,f2a549e8-89b8-4d62-aef1-83c53a881672,4scSZlxlDH3uIodfpQthdb
67531,All Systems Red,Calexico,4.956842105263158,4.549561403508772,4.559561403508772,42756a44-0da4-441a-be4b-19b59c04caa1,1T7P1xK2FKLZVJP1VHgy8a
67532,Murderer,Low,4.719411764705882,3.7923529411764707,4.384117647058823,ffc198e3-a3b2-419b-aebb-de0722f47cf6,5Ep3dBeFLCf4yfZiSqIDji
67533,The Owl,I Love You But I've Chosen Darkness,4.992771084337349,3.2524096385542167,4.686746987951807,,5vyQIiMEQ4FrjkAZ50uIEX
67534,Animus,Swans,2.805,3.0975,2.97,e746a49c-6a6f-45c4-8c8b-7dffdcbd3b5a,1iKJNDc06jgGJHGG5OfI89
67535,The Sheltering Sky,坂本龍一,2.96,2.835,2.8325,637b751d-318e-43e6-8e14-72e79164ae6d,
67536,I Can't Believe It's Not Love!,Hello Saferide,4.904406779661017,3.3708474576271183,4.512542372881356,7150e0c1-237f-433f-b3c8-4b5ee9c7be03,
67537,Walk by,Meiko,5.504008097165992,3.2956680161943317,5.171497975708503,a090bb39-3b94-47d2-81ef-47970e77eda7,64kY4eek0VVWKZoE8y88ew
67538,Ason Jones,Raekwon,1.575,2.6175,2.88,9d11670f-57fc-4a78-a67a-8a51b8a03273,61GO8S4ytGWYqyQ6BF1UE6
67539,Back Pack,Andrew Jackson Jihad,1.24,1.5,1.785,e0f9c194-71aa-4a77-bedb-b9857e992291,
67540,Drug Song,Dave Bixby,3.1750000000000003,3.09,3.516666666666666,54af77ed-219b-4b72-87e7-3cf5e6dda35e,5LyJpYY91z7DgJPOXRSEZT
67541,Mystifies Me,Son Volt,4.077500000000001,2.9875000000000003,4.175,b642cddd-e7f6-4828-a288-679d83fe9783,6bRoGiWRuKvl4gyEH9xELG
67542,When Your Number Isn't Up,Mark Lanegan,3.7783928571428578,3.2600595238095234,4.3672619047619055,04e89eea-b47b-41a9-a1d2-55d7a0c57361,53NpvIwdUMK6IOIhQxwo4i
67543,The Dusk in Us,Converge,3.6,2.7266666666666666,3.24,,4XJStZO25PjwMq8hlEOaDK
67544,Seaweed,Tindersticks,1.05,1.745,1.92,5589649d-d343-4e32-82a8-9253d9cba525,1GdJmVPrrBmYXl9ZSN2IcN
67545,Death to My Hometown,Logh,2.7866666666666666,3.077254901960784,2.9505882352941173,59a2d141-81c4-492b-9a84-19bd9fa8dfe5,60rkOnV6lZFbsHpfzLwbW9
67546,Needy,The Good Life,3.32,3.462857142857143,3.994285714285714,c078182e-4d45-4469-8033-73ada1b75851,6xJg3BtG1rrjnyOp7MtTax
67547,Polly,Keren Ann,4.905,1.6775,4.65,39890d39-c0ea-470c-b059-5e50fb2fec8e,0RxOxgRPT8168BIIjW2yPm
67548,How Do You Keep Love Alive,Ryan Adams,4.276666666666667,3.147777777777778,4.102222222222222,,1vsT62fWMy81zamTJFjbX1
67549,Mistress,Inara George,5.932615384615385,4.129153846153848,5.298153846153846,a75d1519-9095-47d9-a2a5-56d5d3f56b86,4AYnY516X45NyHEtglQjTg
67550,No Running Water,The Flashbulb,3.86,3.0249999999999995,3.415,c661d3e7-158d-4aaf-b578-b96b2747a5f3,7GKeGk4iWP7PXBXWsJgYlY
67551,My Own Fault,Maria Taylor,5.388195488721805,3.383157894736842,5.042406015037595,998ee0ce-d3af-4efc-a4aa-cefa47227f51,4JUEnMg6Wb6aMbTeLmK1fo
67552,Stupid,The Long Winters,2.274,2.436,2.7380000000000004,6f8afdf5-969b-468e-8762-5f195f7225b9,4IT145mRPN70t0KW15F7E9
67553,Thousands Of Miles Between Us,Converge,2.54,2.045,2.305,,2Cn3B0mXAbC28cKyWAz2UX
67554,Sleep,Eric Whitacre,3.34,1.405,3.5,1c1b2e1a-09eb-4879-a372-b59f95fd3e28,78BLTUqTCCHuptFEGejEoS
67555,The Great Divide,Neil Young,4.396949152542373,2.7845762711864404,4.861864406779661,8d0ed076-f0bd-4ba0-9fc5-589f62436b75,0WExqHbXx0r7Qzaoqnkmcn
67556,Philosophia,The Guggenheim Grotto,6.050647482014388,3.4229496402877704,5.856115107913669,14a7575d-7f4b-4002-943e-5bd1a8804524,7iz2VJuix5HBgF4Vn1DuLX
67557,Across a Sea,oOoOO,1.05,1.745,1.92,8f937fe1-ac3e-480e-af08-d1dd29b8b017,51J32YsmSJjAehew91MRse
67558,Waves (Blancmange),Nouvelle Vague,2.58,1.625,2.775,,
67559,The Funeral,Javier Navarrete,3.7124637681159425,4.196811594202899,4.184347826086956,c7b31009-274a-47aa-a3fd-72a775fa6d01,
67560,Factory Girls,Tindersticks,1.05,1.745,1.92,230dacaa-ade1-48fc-b8db-37cc0ff6efff,3LjXAr4Tcg4uM4pSPY5P5Q
67561,Bad as They Seem,Hayden,3.4733333333333336,2.3133333333333335,3.6533333333333333,f64d9a13-ab25-4d7e-b494-da3061416e18,7HxIlHJEeb8kNkiJyt3Xep
67562,Lush Life,John Coltrane & Johnny Hartman,1.455,2.43,1.775,,28WSuFcspGtw24pnP7aqii
67563,Everywhere,Polaris,5.7975,3.88,4.29,084f37ea-ed75-4682-b16d-06e8f11eeb20,4ogIl3SCofLj4s0NpvAjQ2
67564,Missing Pieces,Boris,5.803781094527363,3.324726368159204,4.980099502487562,,4v8ai4CgSXrNvJ2km09t9q
67565,Peace,Paul Kelly,5.7095,2.2175000000000002,6.016,,4NWBC5Mb3fO8nyEFEbK2xs
67566,Gush Forth My Tears,Miranda Sex Garden,0.8745454545454544,1.1445454545454545,1.1300000000000001,10e4b4b7-f90c-42ff-a3ae-5aaff4337803,7LQmjvmUIBEn72GW9Btn7i
67567,She Opens Her Eyes,Keane,4.4375,2.1925,4.8549999999999995,d9470f0e-68a4-44f5-aa09-40eed28afc0a,
67568,Beautiful Sadness,Cranes,2.758181818181818,2.711818181818182,3.0454545454545454,045f60e0-fcc9-4bc0-b05e-a5f0900cc8fd,3KmuXkLqqV3aifL7oQaIWD
67569,High Heels (Main Theme),坂本龍一,2.94,2.74,2.8566666666666665,75a14f66-279d-4e54-ad12-52a3917b6cc6,
67570,Wide Eyes,Hayden,3.54,2.7675,3.73,df6861f9-274e-4ad8-951d-2ee5328e08f0,6LEYrcU1YoOx8OcgerqCTK
67571,Rope of Weeds,Elysian Fields,6.116666666666666,4.733333333333333,5.22,b5f2ce36-fd7b-4a6f-971b-8b063a70386a,6OzJJ1v2VyYNExd1TpqT70
67572,Cold Eternal,Danzig,1.69,3.065,1.745,c66771cf-932a-480a-89a5-2fd12bc3feab,
67573,Tunnels,The Hundred in the Hands,4.308,3.798,3.962,5b5f52bf-7d70-44e8-b194-b7288a79052b,3NmdSGUbrWrxVfvZdysuzK
67574,Don't Know Any Better,Puressence,3.495,2.9400000000000004,3.421666666666667,d55e49c8-a34d-41a6-af61-a6a26c6bf6bf,
67575,Saltarno,Ophelia's Dream,0.855049504950495,0.6884158415841585,0.775940594059406,a9ab9d0c-5efc-407b-b7aa-0c0036ad317a,6IOD9cz4TbFQVkHgnYslCK
67576,Long Beach,Laakso,3.34,1.405,3.5,29d785c4-ac3e-4198-ae2c-59eff0805d44,4cbgupJ4lXMh8Pc4o8eNdI
67577,The Longest Day,Laura Gibson,4.3675,2.2125,4.18,db7d8e27-9b55-4211-8dd2-bbdec608b780,5RpQZVSE3oDcvsZBeoAZ1a
67578,Drunken Hands,Christian Kjellvander,5.964000000000001,4.34,4.86,b4f720c7-d916-4990-8e87-7f5959add51a,2nwof0hbiOSSDP9dJKvNVL
67579,Script Language,Humanwine,4.892941176470589,3.210588235294118,4.726470588235294,8d0bffb0-d21d-465f-80e1-d7ff79a2447d,5hylbSJavkbb3n1ipMEWhN
67580,Catching Feathers,My Dying Bride,2.54,2.045,2.305,1fb63c0e-4055-46a5-b68b-549f72eff018,0R95IBUT9cCepxEJxHHWds
67581,Church of No Return,Christian Death,4.166666666666667,3.63,3.5366666666666666,469cefc1-8dbf-4ff5-b5a3-e6bdc17f00b5,4BWwtZKNbeOoRhhyii3AEF
67582,Wolf,Joe Walsh,2.8366666666666664,2.566666666666667,3.35,1f95ec5f-1579-471d-bdd3-f3bdce3a4c1b,5K99RGHiLcXAEgrPvw5x8B
67583,Sometimes It Snows in April,Prince & The Revolution,4.852222222222222,3.582222222222222,4.238888888888889,5114c1fb-68f2-4b90-a50d-2f5ee9091a48,1Az0fhiWi0EVS4cZ3FF20X
67584,This Can't Be Today,Rain Parade,3.41,1.715,3.22,fb34f222-c2cb-425d-9d91-7d439f450605,4VvhXME2F5ToIBCYq0reod
67585,Slow Down Smile,Her Space Holiday,3.9466666666666668,2.02,4.183333333333334,e9bfc66f-9b2a-45e0-8e62-002528caca4d,6odbINRg7t3rsMFlHTGLZG
67586,Heaven (Bonus),Lamb,3.6266666666666665,2.4466666666666668,3.5533333333333332,,
67587,Alma brasileira,Yo-Yo Ma,1.87,2.065,1.9799999999999998,,
67588,Medea,Sex Gang Children,1.87,2.065,1.9799999999999998,90514646-efa7-42be-ae06-484a0604b317,3WfXHkQ2hF7ilBX9T86jDG
67589,When a Man Is Wrong,Seal,1.87,2.065,1.9799999999999998,e48ec439-0b1d-4e16-ad4e-4e73e714d612,7G41SWTexIdCJgbpLlNq4E
67590,Nervous Guy,Old 97's,3.6,2.7266666666666666,3.24,2c891fa3-b7c0-4f7c-863f-bb378ee23ee4,1qCSNbkfJ3gtLUODQkrWga
67591,Til Tor Ulven (Søppelsolen),Ihsahn,2.54,2.045,2.305,,1JIPYLVPjEX7DjbiGQSvMv
67592,Start Digging,Dismantled,2.54,2.045,2.305,51cb988a-5c28-4285-9c65-bac34985691c,
67593,Oh Death,Charley Patton,2.2866666666666666,2.4066666666666667,3.6266666666666665,ae94fd20-451f-4b9f-a828-248f004d1dd5,1QFgzMnnNjaJk4CuiZ1uuW
67594,Remember the Day,Animal Alpha,2.8825,2.89,3.21,62351f18-c8ec-4f0b-bf24-3f72eb037cbd,7yXR5wJJ149XO2Y7BWHgkF
67595,What About You,Allison Crowe,4.98,2.0,4.666666666666667,f6ca85c5-4bcd-4cb2-8f3c-5b186c2a9305,1zDcLwX2VurM1Tek1dstBg
67596,The La La Song,Casey Dienel,2.9966666666666666,1.72,3.76,6bbfa88a-b034-46c0-8b0d-35dc83bea137,5sKbRjTrRbBtpZ5quA5GGK
67597,"Kol Nidrei, Adagio On Hebrew Melodies, Op. 47",Max Bruch,5.917352941176471,4.3494117647058825,5.179411764705883,6e381af8-dd69-4b70-8829-28948fa5c816,3QoN25Z3VscZIMMhIqxfOM
67598,The Airship Chasm,Jack Wall,2.459736842105263,1.6421052631578947,1.8199999999999998,40aacf0e-f2c9-4bdf-bcc9-07b28baa5521,6OKQXrmg5ZOARXhm9P4aHr
67599,Le temps d'un voyage,Aythis,2.15,2.3625,2.2025,2a83b1cb-a064-48b3-aa17-332501125fa7,3FdviLSWcYzww3tbSOBqNw
67600,Valentine's Day,Palace,1.97,2.203333333333333,3.0033333333333334,,10XpoOQV9DkY684IE71yOw
67601,Pourquoi Faut-Il Que Les Hommes S'Ennuient,Jacques Brel,1.5133333333333334,2.896666666666667,2.39,c087912c-2713-4715-9a19-4e7d3ab21b41,0vwIgavFiyVQLgax4i75Cc
67602,Final Fantasy 8 Everything = Nothing OC ReMix,Sefiros,4.1625,3.255,3.5975,,
67603,Honey,Doveman,4.4174999999999995,2.8049999999999997,4.125,579d2b46-66df-4481-a191-e4468f3927a4,2kTQW4twrvCgqzHARNw12R
67604,Discipline,Leatherface,3.34,2.185,2.525,c2fe471f-168e-44a1-a06e-d4404c35bf99,
67605,Nothing Left At All,Breaking Point,1.05,1.745,1.92,bd909a07-1ebe-4a72-9c9c-774a83b12b8f,4SlWGFeEEPTgWZpQFlj5DO
67606,I Like The Sunrise,Amel Larrieux,5.928333333333334,3.0533333333333332,5.065,c2e1f719-b9a1-4157-bb9d-c6f590275d08,7JAw6y1ArfQ32j8aFwGTTZ
67607,Translate,The Mary Onettes,1.87,2.065,1.98,b01c3cb4-7a84-48a6-98e0-fa0654729a62,6DlAqNBXTPZscxU2nnjsii
67608,Melleadh,Harvestman,2.86,2.045,2.555,f7cf337a-bd47-4b6d-92e5-7fd4c15b8026,05hkPZsVSLplJscK06rJHU
67609,The Greater Head,Crime & The City Solution,2.86,2.045,2.555,500f308c-bbe7-432a-9ab3-07a40aee7c15,5KOfUWq0wkBlFEpkYe7OAS
67610,Laika,Damon & Naomi,1.87,2.065,1.98,b5bc77cd-3e8d-4fc9-b11f-b9efc2be0d69,4qVCs2hwl3yprvxz6h5p0o
67611,Remember Me,Blood & Time,2.86,2.045,2.555,2030cd66-a642-438a-81ac-6f53f09176e7,7BFGAYef6EOF9lWihMruov
67612,Douce Mousitomanie,Orion,4.431287128712872,1.8640594059405942,4.643564356435643,5969a059-c6f2-472a-85d0-32c0f2e54544,
67613,At the Foot of the Garden,Blood & Time,3.595,2.4,2.66,66460e0a-c5dc-4a06-9701-d1cff69f56e0,1L93YzZdm6QJZkXEQmAqIu
67614,Nada surf - Blonde on blonde,Nada Surf,3.34,1.405,3.5,,
67615,Roam,Lijie,2.5366666666666666,1.7066666666666668,2.15,35f8ef00-b675-4e02-a0b9-f6a2402fd049,38my7tZBguvWHYY1iwbmZx
67616,Undecided,Venice Is Sinking,1.455,2.43,1.775,94ee6876-07f5-424e-92be-da6453c1f0ba,2F59uO0oOgO8OxYGIMuHbH
67617,Café 1930,Yo-Yo Ma,3.7833333333333337,3.0833333333333335,3.47,,7dIzl0Be3lq4qDisHiW1RJ
67618,Tell Me a Story,Nedelle,4.0,2.68,2.96,a9a8ca67-77b9-41bc-98bb-14c96e0da779,7nsx5Gq3q1QH3RGL39s3Y9
67619,Augustus,Khôrada,2.86,2.045,2.555,,22bXc7hBRw89NTabaPmXbK
67620,Eyeball,Sunburst,5.055,3.8525,3.5725,8739a190-9b7d-4174-bf65-bb6c04aa5e26,1CIE52gg8QtTqJ1E3ofM5v
67621,Москва-Магадан,Бумер,1.615,2.62,1.66,,
67622,Grief,坂本龍一,1.87,2.065,1.98,,
67623,Freshmen (Acoustic),The Verve Pipe,1.05,1.745,1.92,,1YBONXKJUzEMJsaftfbYod
67624,Massachusetts,Emma Burgess,3.445,0.835,3.72,b28ec8b6-754c-4b04-8e37-696831ad6ad8,31jnL5Qol0sgKm7jrowC2R
67625,Leave The Lights On,Aughra & Mosh Patrol,3.76,2.45,3.14,,0sLefUdG3MNe6bzQDak1of
67626,Prayer,坂本龍一,4.0,2.19,3.42,,
67627,largo e spiccato - Concerto No,Johann Sebastian Bach,1.7,2.785,1.955,,6ple3KL4RornhBKxfll625
67628,Você morreu,Los Embarasados,1.8266666666666667,3.2066666666666666,2.4433333333333334,,
67629,Water,Mr. Somnambula,2.625,1.865,1.97,,
67630,Don't Tell Me You Love Me Anymore,Emma Bunton,4.9596039603960405,2.7344224422442243,5.066138613861386,e4b51a3d-6ce4-4694-905f-a2bbc71105ee,
67631,No One Remains,Painful Memories,3.595,2.4,2.66,21a9ee46-8391-4250-a463-a82c46ff461c,6tWe46NSw4rOKog6HbzDpX
67632,Running Out of Fools,Elvis Costello & The Attractions,2.8566666666666665,2.236666666666667,3.23,,
67633,Echoes,Sophie Nash,3.72,2.433333333333333,3.6366666666666667,,
67634,Brinquedo assassino,Catzo Music All Stars,3.9225,3.7325,3.2325,,
67635,Never Too Late [Main Version]/Main Version,Three Days Grace,3.3666666666666667,2.95,3.2533333333333334,,
67636,"""Cosmos"" from DISSIDIA FINAL FANTASY",Your Favorite Enemies,3.34,1.405,3.5,,
67637,The Prayer (Instrumental),Ashelyn Summers,3.565,4.12625,4.085,,
67638,Maldito fanatismo,Suíça Bank,2.96,3.21,3.2775,,6ICTtGkjVNzVktQUJdHCfS
67639,"08 Blue, Red, & Grey",Eddie Vedder,2.785,1.69,3.42,,
67640,Underwater,Audiotransparent,1.05,1.745,1.92,,
67641,down,John Kyle,2.165,3.0825,2.715,,07BEDrFvx1Sb74Yb2i5tTh
67642,All of the Love,Combine the Victorious,3.4633333333333334,2.6033333333333335,3.7533333333333334,,7h4smd3ykQEsWtqagLxXjH
67643,Hard To Explain,The Quiet Ones,2.54,2.045,2.305,,
67644,Loop 8,Facil,2.86,2.045,2.555,0b6b009e-f2c4-47d1-aef4-b30b8cf2c7ea,
67645,Rainy Day (for a film),Anders Tengdahl,1.05,1.745,1.92,,
67646,Dry Stalk,The New Heaven and the New Earth,3.298,3.018,3.85,,
67647,"Concerto no. 4 in F major,  HWV 292: Adagio",Sonnerie,1.87,2.065,1.98,,
67648,Change in My Pocket,Snail Quail,3.005,2.8325,3.4975,,1AFpymhAgTH5BIEHI1eE5J
67649,Santa Muerte,The New Heaven and the New Earth,1.9466666666666668,2.54,2.6,,
67650,Pigeon,Blanket Music,3.21,1.38,3.13,,6z8XtznumKkuG5jR0us6AW
67651,The Fight Within (Shadow),Mustin,1.05,1.745,1.92,72f873ce-50a2-4fde-a45a-330d7250d459,
67652,Master Hand,Nick Elward,3.71,3.4,3.0,,
67653,Pure,"Mirah Yom Tov Zeitlyn, Ginger Brooks Takahashi & Friends",2.86,2.045,2.555,,
67654,A Momentary Sleep (Awakening),Abrasions,3.89625,2.90125,4.01125,6521f4fc-9790-48ad-9bad-ea17dc49366f,
67655,As Death Did Us Part,Natasha Luna,2.3933333333333335,2.526666666666667,2.816666666666667,,12Lk4X8WJtm1GVtFoAMyqE
67656,Assuming makes an Ass out of you & me,The Chord and the Fawn,3.526666666666667,3.0433333333333334,3.4466666666666668,,
67657,Dia de cão,Los Panchos? Sí!,3.3675,3.8025,3.2425,8562a798-72f6-472a-a43a-1d2a93ad3172,
67658,Suichu Megane,Kazuki Tomokawa,1.87,2.065,1.98,,
67659,The Bird is Missing,Scallion,2.7325,2.9575,3.08,,
67660,Fountain of Sorrow,Penny Nichols,4.8933333333333335,2.3966666666666665,4.613333333333333,,20g3ggpgzofOQLXHR7tTXF
67661,Leave it in the Past feat DerekLotek and Alis,Buen,3.475,2.35,3.375,,
67662,The Proposal,Organic Analog,4.886666666666667,2.921666666666667,4.965,,
67663,Pearl Jam - Footsteps(Awesome_Versio,Pearl Jam,3.9466666666666668,2.11,4.523333333333333,,
67664,Szám 13,Sergei Rachmaninoff,3.475,2.5,2.56,,
67665,Carry Home (Album),Mark Lanegan,2.8933333333333335,2.4466666666666668,3.1266666666666665,,
67666,Will-o'-Wisp,Scallion,3.338,2.972,3.752,,
67667,Funeral,During the Apocalypse,1.05,1.745,1.92,,
67668,Young Executive,The Chord and the Fawn,4.6325,3.6275,3.8625,,
67669,"November 18, 1978 (Jim Jones Jonestown Cult Suicide)",orchestramaxfieldparrish,2.335,2.82,2.165,,
67670,Long Road,Eddie Vedder with Mike McCready and Neil Young,4.523333333333333,2.9133333333333336,4.253333333333333,,
67671,Mushi (蟲 -Mushi-),DIR EN GREY,2.58,1.625,2.775,,
67672,Reflect,thelemic,2.14,2.3466666666666667,3.0033333333333334,,
67673,Fragile Lives,The Planet Pluto,3.29,2.5433333333333334,3.32,,71msqmbYPNdqGCwFii1le8
67674,I'll Be Seeing You There,The Aposematics,1.05,1.745,1.92,,
67675,Tyrannosaurus Rex,Nick Elward,2.13,4.073333333333333,3.4633333333333334,,
